id;user_type;bu_name;loyalty;user_reg_date;last_event_date;days_since_last_visit;recommendation_generated;recommendation_generated_last_date;map_created;map_created_last_date;map_created_last365days;monitoring_events;monitoring_last_date;monitoring_last365days;field_exploring_events;field_exploring_last_date;field_exploring_last365days;n_active_fields;n_fields;n_farms;total_active_field_area;total_field_area;main_crop;state;region
37350;farmer;CC-BAL;Yes;18/08/2022;20/12/2022;201;;;;;;4;12/09/2022;4;2;12/09/2022;2;16;9;1;420,9586738;3518,538713;Corn;Maranhão;Nordeste
37358;advisor;;;02/12/2022;20/12/2022;201;;;;;;;;;;;;0;0;0;0;;;;
37365;farmer;;;20/12/2022;20/12/2022;201;;;;;;;;;;;;1;1;1;0,370713601;0,370713601;Other;Santa Catarina;Sul
37373;farmer;;;20/12/2022;20/12/2022;201;;;;;;;;;;;;0;0;0;0;;;;
37383;farmer;;;20/12/2022;20/12/2022;201;;;;;;;;;;;;0;0;0;0;;;;
37392;advisor;CC-CFC;Yes;20/12/2022;20/12/2022;201;;;;;;;;;;;;0;0;0;0;;;;
37393;farmer;;;20/12/2022;20/12/2022;201;;;;;;;;;;;;0;0;0;0;;;;
37402;farmer;CC-BUT;Yes;19/12/2022;19/12/2022;202;;;;;;;;;;;;64;9;1;18643,82033;18667,0211;Other;Minas Gerais;Sudeste
37408;advisor;;;22/06/2022;19/12/2022;202;;;;;;;;;1;22/06/2022;;1;1;1;112,4186723;112,4186723;Oats;Mato Grosso;Centro-Oeste
37419;farmer;CC-BUT;Yes;19/12/2022;19/12/2022;202;;;;;;;;;3;19/12/2022;3;81;9;1;14754,64828;14754,64828;Other;Minas Gerais;Sudeste
37429;farmer;;;19/12/2022;19/12/2022;202;;;;;;;;;;;;0;0;0;0;;;;
37430;advisor;CC-CFC;Yes;16/12/2022;19/12/2022;202;;;;;;;;;2;16/12/2022;2;1;1;1;4,592127157;4,592127157;Spring Wheat;Santa Catarina;Sul
37438;farmer;;;25/02/2022;19/12/2022;202;;;;;;;;;;;;1;1;1;0,906420313;0,906420313;Unknown;Mato Grosso Do Sul;Centro-Oeste
37445;farmer;CC-SJP;Yes;07/11/2022;19/12/2022;202;;;;;;24;19/12/2022;24;56;19/12/2022;56;311;90;31;2181,222781;2181,72814;Sugarcane;São Paulo;Sudeste
37453;advisor;;;11/03/2022;19/12/2022;202;;;;;;;;;;;;0;0;0;0;;;;
37462;farmer;;;18/12/2022;18/12/2022;203;;;;;;;;;;;;0;0;0;0;;;;
37469;farmer;;;18/12/2022;18/12/2022;203;;;;;;;;;;;;1;1;1;2,870888692;2,870888692;Unknown;Paraná;Sul
37478;farmer;;;18/12/2022;18/12/2022;203;;;;;;;;;;;;1;1;1;0,675376911;0,675376911;Other;Minas Gerais;Sudeste
37480;farmer;CC-CCV;Yes;16/02/2022;18/12/2022;203;1;18/12/2022;;;;160;18/12/2022;64;45;18/12/2022;12;93;20;10;47899,98828;48092,2318;Other;Mato Grosso;Centro-Oeste
37488;farmer;;;18/12/2022;18/12/2022;203;;;;;;1;18/12/2022;1;;;;1;1;1;1,993098334;1,993098334;Sugarcane;São Paulo;Sudeste
37496;farmer;;;04/10/2022;18/12/2022;203;;;;;;;;;;;;0;0;0;0;;;;
37504;farmer;;;17/12/2022;17/12/2022;204;;;;;;;;;;;;0;0;0;0;;;;
37514;farmer;;;17/12/2022;17/12/2022;204;;;;;;;;;;;;0;0;0;0;;;;
37523;farmer;;;22/03/2022;17/12/2022;204;;;;;;;;;;;;1;1;1;1,996646072;1,996646072;Unknown;Paraná;Sul
37532;farmer;;;17/12/2022;17/12/2022;204;;;;;;;;;;;;0;0;0;0;;;;
37540;farmer;;;17/12/2022;17/12/2022;204;;;;;;;;;;;;0;0;0;0;;;;
37549;advisor;CC-POA;Yes;29/07/2022;16/12/2022;205;;;;;;;;;1;16/12/2022;1;625;55;2;54504,90572;58055,7365;Unknown;Rio Grande Do Sul;Sul
37558;farmer;;;16/12/2022;16/12/2022;205;;;;;;;;;;;;0;0;0;0;;;;
37565;advisor;CC-URG;Yes;20/07/2022;16/12/2022;205;;;;;;21;28/09/2022;21;21;16/12/2022;21;16;4;1;2601,631138;2601,631138;Other;Rio Grande Do Sul;Sul
37575;farmer;;;16/12/2022;16/12/2022;205;;;;;;;;;;;;0;0;0;0;;;;
37594;advisor;GC-ROO;Yes;17/08/2022;16/12/2022;205;;;;;;64;16/12/2022;64;7;16/12/2022;7;1;1;1;346,8610261;346,8610261;Other;Mato Grosso;Centro-Oeste
37600;farmer;;;16/12/2022;16/12/2022;205;;;;;;;;;;;;1;1;1;27,70564796;27,70564796;Unknown;Rio De Janeiro;Sudeste
37608;advisor;;;01/09/2022;15/12/2022;206;;;;;;;;;;;;0;0;0;0;;;;
37616;farmer;;;15/12/2022;15/12/2022;206;;;;;;;;;;;;0;0;0;0;;;;
37624;farmer;CC-RVD;Yes;13/05/2022;15/12/2022;206;;;;;;26;14/10/2022;5;9;14/10/2022;2;1;1;1;191,2983228;191,2983228;Other;Goiás;Centro-Oeste
37628;farmer;CC-CZB;Yes;15/12/2022;15/12/2022;206;;;;;;;;;16;15/12/2022;16;64;8;1;54222,50958;54222,50958;Corn;Rio Grande Do Sul;Sul
37632;farmer;;;26/11/2022;15/12/2022;206;;;;;;4;15/12/2022;4;1;15/12/2022;1;5;3;2;2,795271624;2,795271624;Unknown;Minas Gerais;Sudeste
37640;farmer;;;15/12/2022;15/12/2022;206;;;;;;;;;;;;0;0;0;0;;;;
37649;farmer;CC-JAT;Yes;12/07/2022;15/12/2022;206;2;13/07/2022;;;;53;10/11/2022;53;16;10/11/2022;16;16;4;1;1244,567374;1244,567374;Corn;Goiás;Centro-Oeste
37650;farmer;;;14/11/2022;15/12/2022;206;;;;;;5;14/11/2022;5;3;21/11/2022;3;1;1;1;64,03797034;64,03797034;Other;Mato Grosso Do Sul;Centro-Oeste
37667;farmer;;;15/12/2022;15/12/2022;206;;;;;;;;;;;;0;0;0;0;;;;
37675;farmer;;;15/12/2022;15/12/2022;206;;;;;;;;;;;;0;0;0;0;;;;
37676;advisor;CC-BAR;Yes;19/07/2022;15/12/2022;206;;;;;;7;19/07/2022;7;20;15/12/2022;20;81;9;1;61613,03385;61613,03385;Other;Bahia;Nordeste
37683;farmer;;;14/12/2022;14/12/2022;207;;;;;;;;;;;;0;0;0;0;;;;
37688;advisor;CC-SAM;Yes;13/12/2022;14/12/2022;207;;;1;14/12/2022;1;33;14/12/2022;33;6;14/12/2022;6;1;1;1;8,363047603;8,363047603;Spring Wheat;Rio Grande Do Sul;Sul
37692;farmer;;;14/12/2022;14/12/2022;207;;;;;;;;;;;;0;0;0;0;;;;
37703;advisor;CC-BGX;Yes;10/12/2022;14/12/2022;207;;;;;;;;;4;10/12/2022;4;4;2;1;108,251263;108,251263;Other;Rio Grande Do Sul;Sul
37708;advisor;CC-SAM;Yes;13/12/2022;14/12/2022;207;;;1;14/12/2022;1;22;14/12/2022;22;5;14/12/2022;5;1;1;1;9,251177704;9,251177704;Spring Wheat;Rio Grande Do Sul;Sul
37709;farmer;;;21/10/2021;14/12/2022;207;;;;;;;;;;;;0;0;0;0;;;;
37711;advisor;CC-SAM;Yes;14/12/2022;14/12/2022;207;;;1;14/12/2022;1;13;14/12/2022;13;9;14/12/2022;9;2;2;2;9,319817012;9,319817012;Spring Wheat;Rio Grande Do Sul;Sul
37717;advisor;CC-SAM;Yes;13/12/2022;14/12/2022;207;;;3;14/12/2022;3;29;14/12/2022;29;6;14/12/2022;6;1;1;1;564,4169886;564,4169886;Spring Wheat;Rio Grande Do Sul;Sul
37718;farmer;;;03/07/2022;14/12/2022;207;;;;;;;;;;;;0;0;0;0;;;;
37722;advisor;CC-SAM;Yes;13/12/2022;14/12/2022;207;;;1;14/12/2022;1;10;14/12/2022;10;7;14/12/2022;7;1;1;1;23,19057238;23,19057238;Corn;Rio Grande Do Sul;Sul
37726;farmer;;;10/12/2022;14/12/2022;207;;;;;;4;14/12/2022;4;;;;1;1;1;11,69619385;11,69619385;Other;Rio Grande Do Sul;Sul
37732;farmer;;;14/12/2022;14/12/2022;207;;;;;;;;;;;;0;0;0;0;;;;
37741;advisor;CC-SAM;Yes;13/12/2022;14/12/2022;207;;;1;14/12/2022;1;16;14/12/2022;16;4;14/12/2022;4;1;1;1;10,17481608;10,17481608;Spring Wheat;Rio Grande Do Sul;Sul
37746;advisor;CC-BTG;Yes;05/12/2022;14/12/2022;207;;;;;;4;05/12/2022;4;32;05/12/2022;32;225;16;1;6741,223383;8315,219003;Grassland;Rio Grande Do Sul;Sul
37748;farmer;;;14/12/2022;14/12/2022;207;;;;;;;;;;;;0;0;0;0;;;;
37755;farmer;;;13/12/2022;13/12/2022;208;;;;;;;;;;;;0;0;0;0;;;;
37759;advisor;CC-NTQ;Yes;16/08/2022;13/12/2022;208;;;;;;8;13/12/2022;8;5;13/12/2022;5;2;2;2;31,65295456;31,65295456;Spring Wheat;Rio Grande Do Sul;Sul
37761;farmer;;;12/12/2022;13/12/2022;208;;;;;;61;13/12/2022;61;2;13/12/2022;2;16;4;1;1514,484546;1514,484546;Other;Bahia;Nordeste
37770;advisor;;;31/07/2022;13/12/2022;208;;;;;;6;01/08/2022;6;1;01/08/2022;1;1;1;1;0,865379105;0,865379105;Other;Minas Gerais;Sudeste
37780;farmer;;;13/12/2022;13/12/2022;208;;;;;;;;;1;13/12/2022;1;1;1;1;7,716101139;7,716101139;Other;Minas Gerais;Sudeste
37790;advisor;CC-LDN;Yes;20/07/2022;13/12/2022;208;;;;;;4;20/07/2022;4;55;12/12/2022;55;32;28;26;5742,362004;5742,362004;Spring Wheat;Paraná;Sul
37797;farmer;;;13/12/2022;13/12/2022;208;;;;;;;;;;;;0;0;0;0;;;;
37810;advisor;GC-LUC;Yes;11/07/2022;13/12/2022;208;;;;;;71;13/12/2022;71;24;13/12/2022;24;9;3;1;1148,807466;1148,807466;Other;Mato Grosso;Centro-Oeste
37815;farmer;;;14/11/2022;12/12/2022;209;;;;;;;;;1;14/11/2022;1;1;1;1;194,2710605;194,2710605;Other;Mato Grosso Do Sul;Centro-Oeste
37824;farmer;;;12/12/2022;12/12/2022;209;;;;;;;;;;;;0;0;0;0;;;;
37831;advisor;CC-CCS;Yes;16/08/2022;12/12/2022;209;;;;;;13;21/11/2022;13;85;12/12/2022;85;327;40;8;40332,19652;40536,17293;Spring Wheat;Rio Grande Do Sul;Sul
37832;farmer;;;12/12/2022;12/12/2022;209;;;;;;;;;;;;0;0;0;0;;;;
37841;farmer;;;12/12/2022;12/12/2022;209;;;;;;;;;;;;0;0;0;0;;;;
37851;farmer;;;12/12/2022;12/12/2022;209;;;;;;8;12/12/2022;8;;;;1;1;1;8,5314806;8,5314806;Other;Goiás;Centro-Oeste
37853;farmer;CC-TLZ;Yes;19/10/2022;12/12/2022;209;;;;;;5;12/12/2022;5;11;12/12/2022;11;81;9;1;10575,44924;10575,44924;Other;Minas Gerais;Sudeste
37859;farmer;;;12/12/2022;12/12/2022;209;;;;;;;;;;;;0;0;0;0;;;;
37865;farmer;;;28/11/2022;12/12/2022;209;;;;;;;;;;;;0;0;0;0;;;;
37874;farmer;;;30/07/2019;12/12/2022;209;;;;;;8;12/12/2022;5;1;12/12/2022;1;1;1;1;3,468251864;3,468251864;Other;Paraná;Sul
37884;farmer;;;22/11/2022;11/12/2022;210;;;;;;;;;;;;0;0;0;0;;;;
37893;farmer;;;11/12/2022;11/12/2022;210;;;;;;;;;;;;1;1;1;22,1049954;22,1049954;Unknown;São Paulo;Sudeste
37902;farmer;;;11/12/2022;11/12/2022;210;;;;;;;;;;;;0;0;0;0;;;;
37912;farmer;;;11/12/2022;11/12/2022;210;;;;;;;;;;;;0;0;0;0;;;;
37921;farmer;;;11/12/2022;11/12/2022;210;;;;;;6;11/12/2022;6;;;;1;1;1;33,43431446;33,43431446;Other;Paraná;Sul
37929;farmer;;;11/12/2022;11/12/2022;210;;;;;;;;;;;;0;0;0;0;;;;
37937;farmer;CC-JAT;Yes;12/07/2022;10/12/2022;211;;;;;;;;;45;30/11/2022;45;770;64;7;79478,29663;83550,68381;Unknown;Mato Grosso;Centro-Oeste
37938;farmer;;;10/12/2022;10/12/2022;211;;;;;;;;;;;;0;0;0;0;;;;
37947;farmer;;;10/12/2022;10/12/2022;211;;;;;;;;;;;;0;0;0;0;;;;
37961;farmer;;;10/12/2022;10/12/2022;211;;;;;;3;10/12/2022;3;;;;1;1;1;7,807027895;7,807027895;Grassland;Mato Grosso Do Sul;Centro-Oeste
37968;farmer;CC-GUI;Yes;05/10/2022;10/12/2022;211;;;;;;23;05/10/2022;23;38;05/10/2022;38;256;16;1;23970,54726;23970,54726;Other;Tocantins;Norte
37970;farmer;;;10/12/2022;10/12/2022;211;;;;;;;;;;;;0;0;0;0;;;;
37987;farmer;;;24/09/2022;09/12/2022;212;;;;;;;;;;;;0;0;0;0;;;;
37996;farmer;;;07/12/2022;09/12/2022;212;;;;;;;;;;;;0;0;0;0;;;;
37998;farmer;CC-SJP;Yes;25/07/2022;09/12/2022;212;;;;;;87;22/10/2022;87;288;09/12/2022;288;644;112;27;4575,134129;4575,134129;Sugarcane;São Paulo;Sudeste
38002;farmer;;;09/12/2022;09/12/2022;212;;;;;;;;;;;;1;1;1;37,64098131;37,64098131;Unknown;São Paulo;Sudeste
38011;farmer;;;06/03/2022;09/12/2022;212;;;;;;;;;;;;0;0;0;0;;;;
38020;farmer;;;23/11/2022;09/12/2022;212;;;;;;;;;1;24/11/2022;1;0;1;1;0;2,807688683;;;
38029;farmer;;;09/12/2022;09/12/2022;212;;;;;;;;;;;;0;0;0;0;;;;
38037;advisor;;;09/12/2022;09/12/2022;212;;;;;;;;;;;;0;0;0;0;;;;
38047;farmer;;;05/12/2022;08/12/2022;213;;;;;;;;;;;;0;0;0;0;;;;
38055;farmer;;;08/12/2022;08/12/2022;213;;;;;;;;;;;;0;0;0;0;;;;
38062;farmer;CC-PBR;Yes;05/10/2022;08/12/2022;213;;;;;;2;06/12/2022;2;6;06/12/2022;6;3;3;3;330,6656546;330,6656546;Other;Paraná;Sul
38063;farmer;;;08/12/2022;08/12/2022;213;;;;;;;;;;;;0;0;0;0;;;;
38072;farmer;;;08/12/2022;08/12/2022;213;;;;;;;;;;;;1;1;1;1,380913849;1,380913849;Unknown;Distrito Federal;Centro-Oeste
38081;farmer;;;08/12/2022;08/12/2022;213;;;;;;;;;;;;0;0;0;0;;;;
38084;advisor;CC-POG;Yes;05/08/2022;08/12/2022;213;;;2;26/08/2022;2;;;;57;26/08/2022;57;1427;75;4;24141,07419;24141,07419;Unknown;Paraná;Sul
38090;advisor;;;07/12/2022;08/12/2022;213;;;;;;18;08/12/2022;18;1;08/12/2022;1;1;1;1;0,998857242;0,998857242;Other;Minas Gerais;Sudeste
38109;farmer;;;24/11/2022;07/12/2022;214;;;;;;;;;;;;0;0;0;0;;;;
38117;farmer;;;07/12/2022;07/12/2022;214;;;;;;;;;;;;0;0;0;0;;;;
38127;farmer;;;26/11/2021;07/12/2022;214;;;;;;;;;;;;0;0;0;0;;;;
38133;advisor;;;07/12/2022;07/12/2022;214;;;;;;;;;;;;0;0;0;0;;;;
38134;farmer;CC-CNS;Yes;09/09/2022;07/12/2022;214;;;5;11/10/2022;5;97;07/12/2022;97;101;07/12/2022;101;324;36;1;13550,97753;25252,77829;Unknown;Santa Catarina;Sul
38141;farmer;;;07/12/2022;07/12/2022;214;;;;;;;;;;;;0;0;0;0;;;;
38149;advisor;;;07/12/2022;07/12/2022;214;;;;;;;;;;;;0;0;0;0;;;;
38157;farmer;;;06/12/2022;06/12/2022;215;;;;;;;;;;;;0;0;0;0;;;;
38163;advisor;CC-CFC;Yes;26/08/2022;06/12/2022;215;;;3;06/09/2022;3;24;06/12/2022;24;22;06/12/2022;22;21;7;3;89,5678264;89,5678264;Spring Wheat;Santa Catarina;Sul
38166;farmer;;;06/12/2022;06/12/2022;215;;;;;;;;;;;;0;0;0;0;;;;
38175;farmer;;;06/12/2022;06/12/2022;215;;;;;;;;;1;06/12/2022;1;1;1;1;3,926922127;3,926922127;Other;Rio Grande Do Sul;Sul
38185;farmer;;;06/12/2022;06/12/2022;215;;;;;;;;;;;;1;1;1;20,49480603;20,49480603;Unknown;São Paulo;Sudeste
38202;farmer;;;16/01/2022;06/12/2022;215;;;;;;;;;;;;0;0;0;0;;;;
38207;advisor;CC-CNO;Yes;19/07/2022;06/12/2022;215;;;;;;53;24/10/2022;53;38;24/10/2022;38;196;15;1;4101,682419;5267,322702;Spring Wheat;Rio Grande Do Sul;Sul
38210;farmer;;;06/09/2022;06/12/2022;215;;;;;;;;;;;;1;1;1;0,332391873;0,332391873;Unknown;Bahia;Nordeste
38218;farmer;;;06/12/2022;06/12/2022;215;;;;;;;;;;;;0;0;0;0;;;;
38224;advisor;CC-PLT;Yes;08/11/2022;06/12/2022;215;;;;;;15;02/12/2022;15;58;02/12/2022;58;784;28;1;23372,75931;23372,75931;Other;Santa Catarina;Sul
38227;farmer;;;05/12/2022;05/12/2022;216;;;2;05/12/2022;1;;;;;;;1;1;1;1,284847137;1,284847137;Cotton;Minas Gerais;Sudeste
38236;farmer;;;13/11/2022;05/12/2022;216;;;;;;;;;;;;0;0;0;0;;;;
38239;farmer;CC-BAL;Yes;04/11/2022;05/12/2022;216;;;;;;4;05/12/2022;4;17;05/12/2022;17;196;18;1;14720,03241;28695,89934;Other;Maranhão;Nordeste
38245;farmer;;;05/12/2022;05/12/2022;216;;;;;;;;;;;;1;1;1;2,082597272;2,082597272;Other;São Paulo;Sudeste
38254;;;;05/12/2022;05/12/2022;216;;;;;;;;;;;;0;0;0;0;;;;
38256;farmer;CC-PFB;Yes;13/07/2022;05/12/2022;216;;;;;;39;05/08/2022;39;25;05/08/2022;25;196;14;1;6107,989557;6107,989557;Spring Wheat;Rio Grande Do Sul;Sul
38262;farmer;;;05/12/2022;05/12/2022;216;;;;;;;;;;;;1;1;1;0,022520243;0,022520243;Other;Minas Gerais;Sudeste
38274;farmer;CC-BSB;Yes;21/09/2022;05/12/2022;216;;;1;21/09/2022;1;7;05/12/2022;7;38;05/12/2022;38;82;19;5;2988,032155;3195,27918;Unknown;Goiás;Centro-Oeste
38284;farmer;;;05/12/2022;05/12/2022;216;;;;;;;;;;;;1;1;1;2,356034977;2,356034977;Other;São Paulo;Sudeste
38290;advisor;GC-PFB;Yes;06/07/2022;04/12/2022;217;;;2;06/07/2022;;60;26/09/2022;13;44;11/10/2022;25;305;34;10;2604,558756;2610,638978;Spring Wheat;Rio Grande Do Sul;Sul
38292;advisor;;;02/09/2022;04/12/2022;217;;;;;;61;04/12/2022;61;9;04/12/2022;9;5;3;2;165,6342458;165,6342458;Other;Goiás;Centro-Oeste
38299;farmer;;;04/12/2022;04/12/2022;217;;;;;;;;;;;;0;0;0;0;;;;
38315;farmer;;;15/01/2022;04/12/2022;217;;;;;;24;15/01/2022;;22;15/01/2022;;9;3;1;489,059547;489,059547;Other;São Paulo;Sudeste
38325;farmer;;;04/12/2022;04/12/2022;217;;;;;;;;;;;;0;0;0;0;;;;
38334;farmer;;;04/12/2022;04/12/2022;217;;;;;;;;;;;;0;0;0;0;;;;
38343;farmer;;;22/11/2022;04/12/2022;217;;;;;;;;;;;;0;0;0;0;;;;
38350;advisor;;;04/12/2022;04/12/2022;217;;;;;;;;;;;;0;0;0;0;;;;
38358;farmer;;;03/12/2022;03/12/2022;218;;;;;;;;;;;;0;0;0;0;;;;
38360;farmer;CC-CVL;Yes;03/12/2022;03/12/2022;218;;;;;;;;;42;03/12/2022;42;441;21;1;327510,6102;327510,6102;Other;Mato Grosso;Centro-Oeste
38367;farmer;;;03/12/2022;03/12/2022;218;;;;;;;;;;;;0;0;0;0;;;;
38377;farmer;;;03/03/2020;03/12/2022;218;1;03/12/2022;2;15/04/2021;;21;03/12/2022;21;32;03/12/2022;32;117;91;2;24327,58143;25618,09503;Other;Rondônia;Norte
38387;farmer;;;03/12/2022;03/12/2022;218;;;;;;;;;;;;0;0;0;0;;;;
38396;advisor;;;08/09/2022;03/12/2022;218;;;;;;2;08/09/2022;2;2;08/09/2022;2;1;1;1;286,805307;286,805307;Other;Minas Gerais;Sudeste
38403;farmer;;;02/12/2022;03/12/2022;218;;;;;;;;;;;;0;0;0;0;;;;
38412;farmer;;;03/12/2022;03/12/2022;218;;;;;;;;;;;;0;0;0;0;;;;
38422;farmer;;;10/11/2022;02/12/2022;219;;;;;;;;;;;;0;0;0;0;;;;
38429;farmer;;;02/12/2022;02/12/2022;219;;;;;;;;;;;;0;0;0;0;;;;
38434;farmer;CC-MCZ;Yes;27/07/2022;02/12/2022;219;1;28/09/2022;;;;25;28/09/2022;25;8;05/10/2022;8;1;1;1;487,4310011;487,4310011;Sugarcane;Alagoas;Nordeste
38437;farmer;;;02/12/2022;02/12/2022;219;;;;;;;;;;;;0;0;0;0;;;;
38447;farmer;;;02/12/2022;02/12/2022;219;;;;;;;;;;;;0;0;0;0;;;;
38449;farmer;CC-TUB;Yes;09/03/2022;02/12/2022;219;;;;;;139;30/11/2022;35;55;02/12/2022;36;45;24;13;573,488744;621,0174621;Spring Wheat;Santa Catarina;Sul
38457;farmer;;;28/11/2022;02/12/2022;219;;;;;;;;;;;;0;0;0;0;;;;
38462;advisor;CC-CNS;Yes;30/11/2022;02/12/2022;219;;;1;30/11/2022;1;2;30/11/2022;2;2;30/11/2022;2;1;1;1;579,0702886;579,0702886;Corn;Santa Catarina;Sul
38465;advisor;;;12/10/2022;02/12/2022;219;;;;;;;;;;;;0;0;0;0;;;;
38492;farmer;;;01/12/2022;01/12/2022;220;;;;;;;;;;;;0;0;0;0;;;;
38500;farmer;;;01/12/2022;01/12/2022;220;;;;;;;;;;;;0;0;0;0;;;;
38501;advisor;CC-GUA;Yes;03/12/2020;01/12/2022;220;1;12/05/2022;2;17/08/2022;1;24;18/08/2022;24;481;01/12/2022;478;2455;215;51;30611,21604;31793,84952;Spring Wheat;Paraná;Sul
38515;farmer;;;05/03/2022;01/12/2022;220;;;;;;;;;;;;0;0;0;0;;;;
38523;farmer;;;01/12/2022;01/12/2022;220;;;;;;;;;;;;0;0;0;0;;;;
38531;farmer;CC-DOU;Yes;11/06/2022;01/12/2022;220;2;27/06/2022;1;14/06/2022;;60;27/06/2022;;48;14/07/2022;2;109;19;2;6908,826338;6908,826338;Spring Wheat;Mato Grosso Do Sul;Centro-Oeste
38548;advisor;;;30/11/2022;30/11/2022;221;;;;;;;;;;;;0;0;0;0;;;;
38556;farmer;;;30/11/2022;30/11/2022;221;;;;;;;;;;;;0;0;0;0;;;;
38557;advisor;CC-JAT;Yes;13/07/2022;30/11/2022;221;;;;;;;;;37;30/11/2022;37;826;53;4;90375,65821;98632,11398;Unknown;Pará;Norte
38563;farmer;;;26/11/2022;30/11/2022;221;;;;;;;;;;;;0;0;0;0;;;;
38573;farmer;;;30/11/2022;30/11/2022;221;;;;;;;;;;;;4;4;1;140,9048316;140,9048316;;;
38581;farmer;;;30/11/2022;30/11/2022;221;;;;;;;;;;;;0;0;0;0;;;;
38589;farmer;;;30/11/2022;30/11/2022;221;;;;;;;;;;;;0;0;0;0;;;;
38597;farmer;;;20/11/2022;30/11/2022;221;;;;;;;;;;;;1;1;1;0,012067656;0,012067656;Unknown;Rio Grande Do Sul;Sul
38606;farmer;;;22/11/2022;29/11/2022;222;;;;;;;;;;;;2;2;1;262,2284387;262,2284387;Unknown;Pará;Norte
38608;advisor;CC-GUA;Yes;19/08/2019;29/11/2022;222;;;;;;46;20/07/2022;30;98;25/07/2022;81;360;42;8;14414,51293;14463,84381;Spring Wheat;Paraná;Sul
38615;advisor;;;20/03/2022;29/11/2022;222;;;;;;;;;;;;0;0;0;0;;;;
38632;farmer;;;29/11/2022;29/11/2022;222;;;;;;;;;;;;0;0;0;0;;;;
38641;farmer;;;20/12/2021;29/11/2022;222;;;;;;;;;;;;1;1;1;0,135433376;0,135433376;Unknown;Santa Catarina;Sul
38651;farmer;;;09/07/2022;29/11/2022;222;;;;;;;;;;;;0;0;0;0;;;;
38657;advisor;;;29/11/2022;29/11/2022;222;;;;;;;;;;;;0;0;0;0;;;;
38665;advisor;;;28/11/2022;28/11/2022;223;;;;;;;;;;;;0;0;0;0;;;;
38673;advisor;CC-SAR;Yes;29/06/2022;28/11/2022;223;;;;;;22;28/11/2022;22;9;28/11/2022;9;1666;121;12;71178,5116;72273,933;Spring Wheat;Rio Grande Do Sul;Sul
38681;farmer;;;28/11/2022;28/11/2022;223;;;;;;;;;;;;1;1;1;47,74900058;47,74900058;Other;Paraná;Sul
38684;farmer;CC-CCV;Yes;23/09/2022;28/11/2022;223;;;;;;34;14/11/2022;34;21;17/11/2022;21;74;14;3;11105,11018;11105,11018;Unknown;Mato Grosso;Centro-Oeste
38688;advisor;;;09/07/2022;28/11/2022;223;;;;;;;;;;;;0;0;0;0;;;;
38695;farmer;;;28/11/2022;28/11/2022;223;;;;;;;;;;;;0;0;0;0;;;;
38705;farmer;;;28/11/2022;28/11/2022;223;;;;;;;;;;;;0;0;0;0;;;;
38717;advisor;CC-TUB;Yes;28/11/2022;28/11/2022;223;;;2;28/11/2022;2;7;28/11/2022;7;7;28/11/2022;7;5;3;2;664,6292457;664,6292457;Other;Santa Catarina;Sul
38729;farmer;;;27/11/2022;27/11/2022;224;;;;;;4;27/11/2022;4;;;;1;1;1;3,971833866;3,971833866;Other;São Paulo;Sudeste
38738;farmer;;;27/11/2022;27/11/2022;224;;;;;;;;;;;;0;0;0;0;;;;
38744;advisor;CH-POU;Yes;30/06/2022;27/11/2022;224;;;2;04/07/2022;;44;30/06/2022;;36;04/07/2022;;54;20;9;1194,910335;1194,910335;Other;Minas Gerais;Sudeste
38747;farmer;;;27/11/2022;27/11/2022;224;;;;;;;;;;;;0;0;0;0;;;;
38756;farmer;;;25/11/2022;27/11/2022;224;;;;;;;;;;;;0;0;0;0;;;;
38774;farmer;;;27/11/2022;27/11/2022;224;;;;;;;;;;;;0;0;0;0;;;;
38782;farmer;CC-BAL;Yes;26/07/2022;27/11/2022;224;;;;;;5;26/07/2022;5;4;26/07/2022;4;16;7;1;1623,759847;2468,503893;Other;Maranhão;Nordeste
38788;advisor;;;26/11/2022;26/11/2022;225;;;;;;12;26/11/2022;12;1;26/11/2022;1;1;1;1;31,61291284;31,61291284;Other;Paraná;Sul
38808;farmer;;;21/03/2022;26/11/2022;225;;;;;;1;21/03/2022;;1;26/11/2022;1;1;1;1;96,70513599;96,70513599;Grassland;Bahia;Nordeste
38814;advisor;;;26/11/2022;26/11/2022;225;;;;;;;;;;;;0;0;0;0;;;;
38824;farmer;;;26/11/2022;26/11/2022;225;;;;;;;;;;;;1;1;1;21,11516183;21,11516183;Grassland;Pará;Norte
38834;farmer;;;26/11/2022;26/11/2022;225;;;;;;;;;1;26/11/2022;1;1;1;1;512,2310237;512,2310237;Grassland;Mato Grosso;Centro-Oeste
38844;farmer;;;28/11/2021;25/11/2022;226;;;;;;;;;2;28/11/2021;;25;5;1;319,1249226;319,1249226;Unknown;Minas Gerais;Sudeste
38853;farmer;;;25/11/2022;25/11/2022;226;;;;;;;;;;;;0;0;0;0;;;;
38862;;;;25/11/2022;25/11/2022;226;;;;;;;;;;;;0;0;0;0;;;;
38872;farmer;;;25/11/2022;25/11/2022;226;;;;;;;;;;;;0;0;0;0;;;;
38876;farmer;CC-IMP;Yes;10/08/2022;25/11/2022;226;;;;;;54;25/11/2022;54;70;25/11/2022;70;324;26;1;111277,4033;150467,8752;Other;Maranhão;Nordeste
38881;farmer;;;31/08/2022;25/11/2022;226;;;;;;;;;;;;0;0;0;0;;;;
